STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,EDUCATION_LEV,Education level,MEASURE,Measure,EDUCATION_TYPE,Education type,INTENSITY,Intensity,EDUCATION_FIELD,Field of education,GRADE,Grade,FREQ,Frequency of observation,ORIGIN,Origin,DESTINATION,Destination,INST_TYPE_EDU,Type of educational institution,MOBILITY,Mobility,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_AGES,Reference date for ages,ORIGIN_CRITERION,Origin criterion,REPYEARSTART,Reference year start,REPYEAREND,Reference year end,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,COMMENT_OBS,Observation comment,DECIMALS,Decimals,TIME_PER_COLLECT,Time period collection,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2020,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,G20,G20,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,,,,,,,,,,,O,Missing value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,21.0617486666667,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,19.7350418571429,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,20.7789925,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,18.8844195,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,20.8517767857143,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,21.6375456785714,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,22.5632411764706,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,23.4404103448276,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,23.3941896428571,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,20.0851955625,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,20.716381,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,18.8386339411765,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,20.1637865882353,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,19.4759792333333,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,20.9431819354839,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,19.61243,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,23.01316,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,23.1772756666667,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,22.3180333333333,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,21.329228,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,20.2977020588235,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,19.8041827096774,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,20.8489582352941,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,18.9224814117647,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,20.779744516129,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV,Private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,21.5191970967742,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_GOV,Government dependent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,22.4736194444444,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,23.0961596875,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,23.0886935483871,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,OECD,OECD,ISCED11_2,Lower secondary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,19.7634729411765,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
